1187415,4971
341994,3388
1271826,2186
1630618,1903
59541,1756
2303865,1719
716216,1681
97337,1438
661853,1360
3681880,1241
957768,1239
148357,1229
669586,1224
77567,1044
86020,1043
3804019,986
1966109,984
498666,954
2227743,947
2158465,939
310175,930
1371070,924
4085910,878
62076,863
2792531,859
2021193,854
335858,785
129990,784
265072,778
5044042,775
115730,761
3925941,735
3203487,720
451475,716
427083,704
27951,680
3300036,672
3576234,668
165668,660
143378,660
3418066,657
2783370,654
205185,651
1445366,650
23649,641
1761687,629
754604,624
577888,598
1701975,586
642626,579
184373,567
23028,560
467105,557
1172950,550
846273,550
1508861,549
1285133,545
736649,515
300836,504
3845091,496
6694,489
3717842,488
195691,487
1631379,486
1286639,485
1298400,483
1988185,472
1070117,470
1073131,467
100363,451
2589276,450
1881472,447
1726069,447
2274694,443
2611971,438
165059,433
882139,426
2789229,421
171206,416
4076217,414
2695387,414
429427,414
3729417,408
65500,403
2592349,394
2128941,390
267559,390
1905712,387
3126646,386
4396258,384
1342462,382
2047122,380
2415822,379
842106,375
107339,374
421018,372
3012290,370
433794,369
445312,367
98855,367
