2988,7901
149392,6246
50742,4334
128421,4207
479863,4170
314166,4126
87189,3636
125816,3465
405017,3452
123527,3126
350087,2996
290394,2914
8279,2891
2767755,2672
211563,2506
424300,2461
188031,2239
214790,2213
220147,2121
238886,2112
140740,2082
477037,1972
155351,1878
1060,1862
497756,1807
15245,1758
69755,1683
256970,1595
1064226,1560
98038,1553
966023,1538
320615,1514
322020,1465
182590,1463
28128,1451
63034,1440
82592,1326
229044,1317
2483313,1278
179125,1257
126042,1246
298624,1242
49485,1231
2225682,1227
38765,1214
13,1185
31582,1171
1279683,1128
271475,1113
438992,1073
93884,1072
61974,1066
2035262,1060
1109,1050
1200545,1039
29262,1022
823617,1021
6309,999
240443,993
1450,987
101697,986
66725,971
2001031,957
351909,955
676874,947
7919,935
244128,930
157237,916
2774,916
17410,912
336626,911
68262,908
402,889
23649,881
62076,874
813,874
422,855
1190,848
20487,822
1008938,810
28804,809
35501,802
105971,799
421705,792
15614,791
2336231,790
1012097,790
278984,790
427733,780
9859,774
220819,773
480943,768
19750,764
12086,758
68054,747
1157054,730
117298,728
75170,719
167614,709
15031,705
