1140579,2147
641067,1961
478884,1787
1124287,1630
40347,1345
445425,1282
2474656,1041
11683,989
324584,937
293078,904
4280,900
1467082,850
4039065,842
88173,819
119775,808
1826,703
1505120,690
10429,654
273723,645
2548,631
5050,603
685641,582
246342,566
21038,556
1578604,508
4851590,504
2872922,482
3067523,467
649687,460
447970,430
21398,430
10238,416
754233,404
304193,404
3611989,403
13295,394
1569536,353
2685412,347
235442,342
19241,341
3821,339
4342479,338
1370425,328
78522,327
1867581,326
44264,316
4240221,315
228336,312
3915431,310
829571,305
1693085,304
13087,298
1707091,295
2143262,289
1316573,288
1188513,284
2665425,282
17034,272
138938,271
84270,271
82952,271
973283,270
4650297,265
771848,265
107899,246
2127508,242
657668,237
23574,237
121332,234
4996248,232
1967396,228
2521004,226
230636,225
1252820,222
144424,222
1457269,221
1859160,218
3314095,214
2380830,214
1419280,214
114029,212
56710,206
423054,205
12744,200
795231,197
14860,197
2548721,195
1953175,194
33686,194
816686,192
1061,192
1060,191
42346,190
9365,188
2140261,182
1690392,182
257347,182
185547,181
18771,180
3566998,179
