22656,17904
88656,11245
17034,10188
23354,8738
29407,7342
34397,5536
65358,5384
23283,4269
1583,3402
69083,3325
263693,3260
11830,3022
24874,2998
76217,2875
366904,2742
60761,2718
13302,2687
284240,2632
55847,2576
267,2534
3043,2524
33708,2493
98713,2380
13087,2280
12597,2242
1159478,2223
61974,2105
335858,2018
67,1993
264697,1947
541686,1908
15541,1899
45914,1883
615,1828
16076,1820
885318,1788
961113,1711
41071,1707
105570,1671
91671,1635
5380,1626
40347,1621
122718,1607
41956,1607
329769,1602
7714,1583
38206,1551
12950,1535
18529,1527
413501,1522
1968,1515
84651,1512
34211,1491
572644,1461
470005,1460
634824,1437
82187,1436
1228,1418
15498,1381
445517,1379
993547,1376
98607,1373
6508,1349
13627,1340
412770,1323
93623,1292
126014,1288
106224,1283
59111,1281
1870803,1280
73070,1280
11492,1259
141172,1225
212,1217
33518,1209
505088,1203
3820,1193
76337,1185
27528,1181
50079,1177
5302,1168
105929,1162
13552,1151
17174,1147
403671,1107
19299,1102
1081897,1101
59303,1097
50776,1089
133910,1080
80274,1066
414076,1061
51170,1054
44389,1041
219661,1026
38360,1002
152602,995
87698,975
56778,975
75170,970
