476,7540
1109,6080
208809,5426
338665,4638
324584,4617
250259,4413
19068,4413
53114,4027
118068,3577
385378,3440
4668,3439
187606,3394
541091,3247
50079,2923
298479,2570
345031,2556
218196,2542
20860,2533
1415724,2524
507674,2492
139459,2430
18393,2427
367456,2406
251311,2400
31671,2339
1338292,2321
206403,2276
548225,2250
1902010,2174
18180,2111
142162,2099
42139,2076
871050,2037
285587,2033
106224,2033
362536,2030
11354,2007
417562,1926
227665,1905
4833,1878
20862,1854
9021,1835
138475,1818
113938,1818
6521,1818
1226894,1741
13508,1730
1723893,1720
16417,1705
1968,1675
421223,1657
11995,1652
8815,1644
70393,1636
1144035,1591
61974,1588
454533,1569
762073,1547
19746,1541
89771,1534
285578,1528
1491895,1521
672989,1507
889949,1475
283366,1430
508666,1418
1003917,1413
229044,1411
87015,1387
259778,1368
18936,1356
26210,1346
352765,1335
34397,1334
1570534,1324
294972,1324
22224,1313
81205,1286
793395,1276
741747,1275
157882,1264
491243,1251
862594,1243
68939,1242
24950,1240
238978,1232
727208,1226
148870,1225
308825,1215
3933332,1212
5445,1211
35070,1188
94197,1187
54680,1184
32536,1178
34024,1175
27009,1149
186636,1142
171318,1140
215966,1135
