157247,15880
5445,11786
218196,9939
19068,9838
8985,9346
9021,9089
96100,8338
259038,8022
92315,7866
94197,7642
69083,7342
182668,7238
34397,6806
25449,6225
215945,6055
6782,5831
29407,5571
16417,5489
1386886,5477
613430,5153
2214,5128
816620,5103
53114,4951
1348195,4734
12950,4656
91914,4616
811,4581
263525,4484
6524,4484
18936,4479
1288,4430
1048572,4420
4642,4320
222908,4249
31671,4113
938089,4063
58808,3993
217288,3980
7441,3953
139459,3826
14104,3818
114251,3745
790695,3614
139010,3518
24181,3516
50079,3507
965051,3486
514749,3478
8689,3386
8435,3383
2688,3366
192810,3260
82548,3226
298479,3200
56018,3200
201952,3120
206403,3110
497418,3099
11858,3094
507674,3065
165737,2981
87015,2962
519413,2956
157882,2946
21677,2926
48015,2914
21926,2888
1950,2888
417562,2865
45433,2864
479863,2863
3571,2837
109538,2815
949476,2814
106224,2801
464709,2729
34211,2719
825568,2675
9951,2639
20846,2595
425275,2578
74496,2573
10585,2554
546661,2484
405017,2478
458193,2475
333426,2458
60518,2448
476,2433
18393,2423
3880,2423
295783,2417
1249581,2409
4833,2409
113570,2363
1106925,2345
419970,2336
615754,2327
80860,2301
995876,2284
