1109,5854
20860,4295
118068,3429
1144035,2965
61974,2777
575376,2766
541091,2693
55159,2491
157882,2260
135152,2125
491243,2114
222908,2112
285587,2047
251311,2018
250259,1916
256196,1898
19068,1850
187606,1841
491757,1787
50552,1758
426671,1675
314488,1645
476,1636
205608,1597
344949,1584
53212,1577
1491895,1567
138475,1555
623041,1481
107744,1422
135566,1399
74314,1387
1415724,1377
3333,1302
233196,1292
128546,1232
39430,1201
51176,1138
6521,1098
570191,1080
797,1080
9951,1074
1041948,1070
330315,1070
166339,1064
1862,1064
73226,1056
447489,1052
2522554,1039
16417,1029
833073,1013
14860,1011
1723893,1009
7806,995
998158,987
341251,984
22656,973
53114,972
344491,968
722783,947
905093,942
1338292,934
454533,925
126769,893
13508,892
1902010,891
324584,883
13724,864
1920232,857
327563,848
215568,839
20074,831
9021,822
338665,812
18393,801
479863,796
762073,792
74195,792
278984,790
15168,790
2422776,789
4833,788
1220971,784
447951,780
1446005,774
1529853,773
68822,771
472375,761
87189,761
477878,759
1529673,748
70604,738
422597,736
148870,732
15880,732
6782,730
20862,728
18936,726
54680,725
1039843,721
