1187415,6384
77567,6292
1271826,5803
19679,5283
341994,4931
74118,3966
115730,3915
25646,3795
1226963,3706
716216,3129
1693173,2982
852828,2935
97337,2927
643383,2803
335858,2615
137350,2559
467105,2463
1285133,2314
796419,2310
582,2264
309925,2190
6330,2176
427332,2172
1280373,2161
24587,2121
608157,2087
224671,2055
451475,1976
457406,1936
400056,1907
698620,1868
412916,1813
1988185,1812
257550,1795
112862,1705
191596,1661
116862,1658
846273,1595
418715,1581
427309,1577
308315,1546
220819,1543
671858,1527
104790,1507
2021193,1501
87158,1496
106435,1474
100478,1473
299924,1470
3737,1468
2481,1460
669586,1448
981049,1444
341750,1439
2303865,1419
550177,1392
634273,1380
98069,1359
205185,1346
477480,1316
904365,1313
3418066,1294
421018,1292
1603072,1290
573626,1288
41116,1288
306253,1285
957768,1271
10320,1258
1104384,1241
2998,1233
131183,1229
292166,1223
1445366,1222
10947,1219
1630618,1177
945847,1173
43832,1173
106224,1169
3681880,1151
491980,1145
983912,1143
1298400,1140
415303,1136
1697642,1116
35136,1112
951349,1095
483349,1094
19410,1094
291788,1089
250683,1075
91282,1074
110776,1071
2140,1062
294949,1060
2158465,1059
201863,1058
603977,1053
119114,1047
59541,1041
