15168,9073
14860,6815
335858,6015
827263,5634
28169,5100
179910,4790
187690,4675
1119701,4659
379897,4652
922184,4627
12711,4143
440558,3956
9530,3816
116908,3779
134633,3739
714501,3672
134554,3451
253056,3329
126769,3320
584518,3309
151292,3303
596781,3198
13005,3148
82294,3073
366377,3056
841108,3045
129570,2966
893,2899
505088,2894
1708801,2796
367273,2657
34509,2608
2455888,2587
142434,2557
166749,2548
224671,2487
1009479,2463
1204143,2448
33708,2417
813,2383
25324,2324
1275169,2272
452307,2267
570682,2248
214671,2175
2173917,2156
227665,2124
61974,2108
54937,2023
673730,2010
19563,1963
388520,1897
204847,1883
1011995,1865
17034,1835
1033896,1732
298225,1723
501557,1717
139746,1690
635608,1645
1566221,1638
434551,1624
16406,1623
3153,1608
1505939,1595
36723,1574
2410359,1569
721269,1569
694576,1556
48015,1549
20862,1540
8206,1463
36565,1456
103167,1435
2877241,1420
28494,1417
168986,1403
2509,1395
140740,1393
23283,1387
265804,1379
149341,1367
33213,1356
165520,1347
50617,1347
311966,1312
5987,1279
75170,1273
15955,1268
23643,1261
87234,1256
968261,1247
47453,1243
198536,1240
176769,1232
147192,1224
14065,1221
560648,1220
153285,1208
2380830,1204
