218196,3263
29407,3155
157882,2613
74496,2563
931340,1900
19068,1818
157247,1474
163227,1317
114251,1061
13249,840
21632,828
87015,810
519413,800
965051,788
1348195,782
736,767
804978,764
816620,736
34397,732
12950,721
358556,715
813,703
400654,692
18936,690
499430,657
222908,641
60,603
160173,595
70393,579
10585,547
14104,544
16417,537
864236,532
18393,532
1170385,529
63751,526
471795,522
121872,518
1353011,517
886931,507
1491895,487
107250,487
413670,484
182668,483
6782,483
514873,473
69083,471
938089,468
187606,455
598,448
56018,433
594420,431
5628,427
198707,416
314901,415
118068,410
154219,401
1386886,399
206403,381
2387772,380
3560,379
101258,378
1175966,373
263525,370
4023,369
454533,368
138475,366
1312722,358
517408,358
5445,358
31671,349
497356,346
408459,343
1831,342
1850609,332
63756,331
121146,330
40521,329
128165,323
849004,312
104349,310
552438,305
576875,303
64474,303
613198,302
417562,301
368708,301
320615,298
41887,297
38971,289
1048572,283
752738,283
21711,278
209727,277
30697,276
268969,274
75642,271
1397399,265
350858,265
1059101,264
