22656,26422
922184,22264
157882,10967
139985,8892
157247,8658
829571,6947
203907,6777
522444,6542
335858,6541
571407,6400
40342,6269
3474,6219
18393,5979
230513,5969
57695,5889
16883,5869
276052,5865
13531,5665
131872,5325
115145,5218
256196,4914
135589,4854
869736,4851
418556,4748
21234,4678
2603,4530
521799,4498
260990,4495
992484,4382
37213,4377
13792,4228
34397,4195
605744,4191
103154,4119
14955,4064
871026,4008
1103872,3928
597657,3901
61974,3833
1221571,3799
383861,3782
535871,3702
6309,3621
207421,3567
714968,3505
342852,3466
438154,3431
1707091,3378
1393766,3335
367273,3321
244296,3302
104891,3297
86463,3261
1679863,3234
12960,3234
1288,3208
1011995,3204
13673,3184
202009,3104
2598,3007
2711488,2944
4192,2944
139010,2914
20654,2796
288671,2793
228171,2788
304,2788
14860,2739
4725,2727
217324,2725
1357341,2712
50476,2691
201359,2669
70604,2610
183406,2585
1735406,2576
129570,2566
1441122,2527
34088,2516
276101,2475
59501,2468
13,2464
263525,2425
280244,2412
179850,2371
3553087,2367
12541,2356
478399,2328
2030,2324
44523,2320
697449,2283
1155209,2279
305644,2272
2648,2259
462,2252
70393,2251
1927832,2235
12943,2203
552759,2188
227665,2163
