13302,9976
73226,7389
27535,4732
105929,4329
1144035,3774
40655,3648
61305,3508
16076,3315
135152,3241
15498,2876
50552,2762
55159,2729
426671,2660
569436,2644
16030,2154
341251,1942
3043,1902
740,1889
135531,1814
23354,1751
519216,1730
22656,1645
267,1645
284240,1586
1196,1570
8562,1518
6819,1433
65223,1366
69083,1354
222908,1292
144424,1260
1583,1237
9034,1234
18255,1201
20860,1190
61974,1185
4337,1174
397952,1159
146270,1153
7491,1142
2342,1115
15354,1092
1048425,1075
491243,1075
2041092,1055
60308,1042
575376,1027
33708,1020
39430,1008
53341,1007
568209,977
2688,972
246342,955
470854,941
226897,932
806969,923
961113,917
12469,917
722783,907
122718,896
52598,894
17174,859
198643,850
90352,849
1197518,845
82187,842
135566,806
573261,802
1314,801
297408,800
105889,800
314291,792
181965,791
2149718,779
5704,777
215752,775
52201,770
36297,757
1408129,739
109122,719
237939,717
577765,706
55847,703
1453411,695
5696608,693
21398,685
38360,680
32632,669
57611,665
344949,664
12950,660
161308,651
3349551,649
2203084,646
369,646
330315,620
119477,619
312,618
113141,617
111124,617
