15168,3008
2231815,2876
20862,2503
134633,2361
14860,2326
50617,2211
1983854,2208
26428,2108
841108,1963
68587,1926
548225,1899
20713,1820
223386,1652
75170,1652
14122,1510
827263,1493
126769,1490
164835,1459
7552,1458
1530024,1397
714501,1317
379897,1303
112212,1294
7412,1253
1126841,1184
25222,1182
440558,1170
6309,1123
28169,1122
131527,1076
1899640,1071
893,1069
797604,1048
58803,1048
140750,1042
1396340,1033
2235132,1014
465183,1014
12960,991
8454,977
25700,973
13724,972
1030675,961
227665,937
15537,937
15809,934
82219,892
6918,885
635608,875
171318,872
1491895,870
21677,868
140740,840
1566221,828
421195,821
78845,818
36723,816
1066031,797
190597,777
46058,771
85371,770
1745001,768
166749,759
376086,754
66516,751
85509,738
23744,731
9530,730
149341,728
742469,725
12892,725
691884,719
858671,701
865874,698
348785,696
98038,696
907949,695
63743,693
116908,685
318758,684
196561,680
412080,677
507519,672
572743,668
183277,666
874188,654
388520,653
3333,646
207248,635
2509,634
367273,633
390913,632
30497,621
20270,614
7498,599
371250,591
1475978,582
106671,579
721269,577
377270,574
