115730,8416
25646,7376
77567,6183
2140,4678
1187415,4202
24587,3821
1271826,3813
137350,3588
97337,3511
50742,3441
335858,2874
1226963,2861
19679,2788
10320,2666
30461,2507
603977,2441
582,2437
341994,2398
224671,2297
169346,2136
643383,2116
648774,2096
412916,2063
116862,2040
191596,2017
265530,1955
106435,1920
74118,1909
557219,1845
220819,1838
9530,1774
457406,1764
104790,1762
427332,1746
28804,1731
104200,1699
1285133,1674
34218,1662
852828,1644
75245,1637
41116,1633
100478,1628
846273,1620
427309,1600
400056,1584
299924,1537
842,1528
568283,1468
309925,1449
98069,1447
87158,1447
467105,1412
2811,1400
671858,1399
35136,1391
17279,1388
106224,1380
634273,1378
608157,1364
1988185,1357
276622,1333
45249,1303
573626,1302
10947,1285
30506,1274
14256,1269
11811,1262
451475,1241
116908,1241
1043,1226
491980,1218
227765,1199
418715,1192
6330,1184
716216,1174
49658,1165
100848,1158
649610,1139
1603072,1135
415303,1133
6694,1100
50122,1074
3740,1067
1312143,1044
239243,1044
669586,1034
343340,1032
132867,1029
1527374,1025
140220,1022
120292,1021
30618,1012
33686,1003
1068248,994
714,991
42323,964
45654,959
22927,952
401774,944
73297,939
