106224,14574
19068,6097
370286,5558
18393,3688
82548,3650
405015,3470
31671,3391
1317805,3038
6967,2923
2606013,2801
18936,2782
1811992,2753
616443,2696
1084437,2657
98068,2639
157882,2633
1542290,2564
352765,2460
369707,2446
69083,2425
2210457,2398
6521,2362
1098851,2316
171456,2268
567751,2261
1725764,2259
54680,2197
187606,2183
2680216,2168
121493,2040
1238019,1933
317849,1932
157247,1911
703717,1875
24587,1863
295800,1784
524555,1743
317975,1718
507674,1699
383904,1691
50079,1656
94197,1623
87015,1588
680398,1587
681807,1566
1397351,1560
29,1535
128165,1520
595319,1488
1529630,1483
34397,1467
13249,1443
871050,1422
473598,1414
218196,1409
2802040,1398
405017,1391
1652962,1374
1074018,1374
8655,1359
1066210,1311
114251,1277
12579,1254
497418,1241
9021,1215
20578,1210
101290,1209
1366033,1202
21886,1200
2847,1200
67756,1194
468793,1189
425275,1181
462627,1177
1139697,1167
201952,1157
75642,1156
790695,1143
24181,1143
370103,1141
139459,1125
58808,1120
720912,1104
313758,1100
202137,1072
519413,1052
42585,1051
1783413,1048
965051,1038
398242,1038
383609,1035
3597276,1013
139010,1012
464744,1011
564353,1010
353802,998
96100,991
43089,990
918414,966
287047,960
