29407,8446
12950,2064
34397,2060
358970,1591
40521,1579
7714,1545
59641,1516
11492,1295
61164,1273
321946,1183
3559349,1179
22656,1176
872395,1060
23354,1027
33708,969
654031,947
130387,924
183200,856
7488,845
525780,842
120955,834
126014,823
63756,819
80601,808
160823,807
1039608,804
736,802
413501,791
114029,780
104252,765
639343,763
70386,738
25300,728
431537,700
188740,675
6682,674
239819,667
16587,665
598,665
102937,658
179482,632
10202,617
5445,605
304832,604
1833612,603
5017,585
263693,583
264697,580
728795,564
1228,551
88053,526
16340,524
315935,522
209259,520
7147,519
328193,517
225799,514
84651,513
1212341,511
1875256,508
52502,508
231716,502
783681,499
1459890,498
51145,498
2843136,496
601179,494
270591,486
87416,486
30674,485
135786,484
75642,480
3603,476
265261,470
181087,467
38360,467
39923,465
43217,464
357693,463
266143,463
751090,460
1831,460
157882,459
31668,458
143919,454
1625737,453
629335,453
320,452
26226,450
83,449
3199781,442
365526,440
38055,429
1199711,426
368296,424
355438,420
56145,420
371637,413
3140,412
1663001,411
